timestamp,participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,,,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
9/13/2022 15:59,12,WRIST_ARM,GS2,G,0,10.5,2.322866,,,0,0.3857789,2.846041,10.10604,-0.2180955,349.0355,W3,C2,29
9/13/2022 15:59,12,WRIST_ARM,GS2,G,5,7.5,3.160311,,,0,0.3401694,0.2471347,7.006928,-5.04475,323.1107,W3,C2,30
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,7.5,2.702228,,,6,0.2881051,0.2881051,0.3878934,-0.1460755,345.4286,W3,C3,1
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,10.5,3.760483,,,1,0.2432072,0.2432072,0.5072531,-0.1614431,348.6144,W3,C3,2
9/13/2022 17:09,13,WRIST_ARM,GS2,G,5,10.5,4.28512,,,1,0.2432072,0.2432072,10.10398,-4.886672,318.864,W3,C3,3
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,10.5,3.327453,,,0,0.2936925,0.2936925,10.00649,4.722136,5.958272,W3,C3,4
9/13/2022 17:09,13,WRIST_ARM,GS2,G,5,7.5,6.822795,,,0,0.2936925,0.2936925,7.228095,-4.88251,312.7701,W3,C3,5
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,7.5,3.384584,,,0,0.2936925,0.2936925,0.3653443,-0.3245463,6.021566,W3,C3,6
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,7.5,3.381374,,,0,0.2911409,0.2911409,0.371413,-0.05411553,338.647,W3,C3,7
9/13/2022 17:09,13,WRIST_ARM,GS2,G,5,7.5,3.258091,,,0,0.3454073,0.3454073,6.994582,-4.939198,321.1961,W3,C3,8
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,10.5,5.205574,,,0,0.28913,0.28913,10.11676,4.837332,350.3268,W3,C3,9
9/13/2022 17:09,13,WRIST_ARM,GS2,G,0,7.5,3.466513,,,0,0.28913,0.28913,7.026567,-0.1742942,345.816,W3,C3,10
9/13/2022 17:10,13,WRIST_ARM,GS2,G,5,10.5,5.780987,,,0,0.3421574,0.2980134,10.07981,-4.890005,319.3058,W3,C3,11
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,7.5,3.018689,,,0,0.3421574,0.2980134,7.112336,4.703049,7.049584,W3,C3,12
9/13/2022 17:10,13,WRIST_ARM,GS2,G,5,10.5,4.290803,,,0,0.3421574,0.2980134,0.4039241,0.0906949,321.0613,W3,C3,13
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,7.5,2.962838,,,0,0.3421574,0.2980134,7.090375,4.653987,12.53183,W3,C3,14
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,10.5,4.151428,,,0,0.3421574,0.2980134,10.06858,-0.003246546,335.3707,W3,C3,15
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,7.5,3.144119,,,0,0.2457434,0.3054172,6.885983,-0.1653291,353.7453,W3,C3,16
9/13/2022 17:10,13,WRIST_ARM,GS2,G,5,10.5,3.371226,,,0,0.3394718,0.3394718,10.08062,-4.876521,322.7888,W3,C3,17
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,10.5,5.440929,,,1,0.2353019,0.2353019,10.00818,4.718478,4.269632,W3,C3,18
9/13/2022 17:10,13,WRIST_ARM,GS2,G,5,10.5,3.051075,,,0,0.2353019,0.2353019,10.13515,-4.903034,322.4724,W3,C3,19
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,7.5,3.339393,,,0,0.2479792,0.2479792,7.086513,4.665853,10.33535,W3,C3,20
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,10.5,6.699947,,,0,0.3411136,0.3411136,10.04081,-0.01984632,338.8326,W3,C3,21
9/13/2022 17:10,13,WRIST_ARM,GS2,G,5,7.5,3.729188,,,0,0.2270971,0.2270971,6.945138,-4.884981,323.9537,W3,C3,22
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,7.5,3.508734,,,0,0.3011392,0.3011392,0.3319248,-0.2731817,2.786956,W3,C3,23
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,10.5,3.158677,,,0,0.2463869,0.2463869,0.4689846,-0.1212826,343.9811,W3,C3,24
9/13/2022 17:10,13,WRIST_ARM,GS2,G,0,10.5,3.118741,,,0,0.2463869,0.2463869,10.03812,-0.07162523,343.7878,W3,C3,25
9/13/2022 17:11,13,WRIST_ARM,GS2,G,5,7.5,4.706757,,,1,0.2527763,0.2527763,7.043145,-4.940548,322.7297,W3,C3,26
9/13/2022 17:11,13,WRIST_ARM,GS2,G,0,10.5,3.814972,,,0,0.261935,0.261935,0.3909704,-0.2003245,356.2961,W3,C3,27
9/13/2022 17:11,13,WRIST_ARM,GS2,G,0,7.5,2.881532,,,0,0.3567748,0.3567748,7.006438,-0.1830525,347.9204,W3,C3,28
9/13/2022 17:11,13,WRIST_ARM,GS2,G,0,10.5,8.173751,,,0,0.3567748,0.3567748,10.05095,0.007922888,333.7453,W3,C3,29
9/13/2022 17:11,13,WRIST_ARM,GS2,G,5,7.5,4.704478,,,0,0.2583374,0.2583374,7.059422,-4.929259,319.8619,W3,C3,30
9/13/2022 17:11,13,WRIST_ARM,GS2,G,0,10.5,2.600271,,,2,0.2869191,0.2869191,10.09528,-0.07072103,341.2362,W3,C3,1
9/13/2022 17:11,13,WRIST_ARM,GS2,G,0,7.5,2.69036,,,0,0.2869191,0.2869191,6.998055,-0.1685022,350.6915,W3,C3,2
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.532258,,,0,0.2869191,0.2869191,10.03686,-0.04188919,336.8986,W3,C3,3
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.609462,,,0,0.2869191,0.2869191,9.992123,-0.09194791,345.2153,W3,C3,4
9/13/2022 17:12,13,WRIST_ARM,GS2,G,5,7.5,4.828178,,,0,0.338363,10.7311,7.161759,-4.90725,318.9279,W3,C3,5
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.023149,,,0,0.2250381,0.2250381,10.02736,4.724991,4.979859,W3,C3,6
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,7.5,3.631517,,,0,0.2250381,0.2250381,7.105299,-0.09991932,343.8535,W3,C3,7
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,7.5,3.147671,,,0,0.2250381,0.2250381,0.4573013,-0.1953595,351.9145,W3,C3,8
9/13/2022 17:12,13,WRIST_ARM,GS2,G,5,10.5,3.538522,,,0,0.2250381,0.2250381,0.4109996,0.1313953,323.9947,W3,C3,9
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,7.5,2.781783,,,0,0.2250381,0.2250381,7.035931,4.657322,14.86799,W3,C3,10
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.646552,,,0,0.2796212,0.2796212,10.07148,0.008003712,336.0297,W3,C3,11
9/13/2022 17:12,13,WRIST_ARM,GS2,G,5,10.5,3.746396,,,0,0.3114434,0.4160829,9.9519,-4.881514,325.0475,W3,C3,12
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.997034,,,0,0.3114434,0.4160829,10.10423,4.866439,350.4635,W3,C3,13
9/13/2022 17:12,13,WRIST_ARM,GS2,G,5,7.5,2.977809,,,0,0.3016696,11.87726,7.046751,-4.954108,321.1919,W3,C3,14
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,4.469859,,,0,0.343622,2.361546,0.4079683,-0.2081817,0.5269377,W3,C3,15
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,4.314682,,,0,0.343622,2.361546,9.936984,-0.1502429,344.9297,W3,C3,16
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,2.938588,,,0,0.2889423,0.3424653,10.05369,-0.07058954,342.0674,W3,C3,17
9/13/2022 17:12,13,WRIST_ARM,GS2,G,5,7.5,2.86673,,,0,0.2889423,0.3424653,0.4329083,0.03996754,320.6688,W3,C3,18
9/13/2022 17:12,13,WRIST_ARM,GS2,G,0,10.5,3.636755,,,0,0.2889423,0.3424653,10.03437,4.798656,0.352066,W3,C3,19
9/13/2022 17:13,13,WRIST_ARM,GS2,G,5,7.5,4.202437,,,0,0.2889423,0.3424653,6.957823,-4.964042,321.1349,W3,C3,20
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,3.117445,,,0,0.2889423,0.3424653,7.146168,4.735036,5.458508,W3,C3,21
9/13/2022 17:13,13,WRIST_ARM,GS2,G,5,10.5,3.843433,,,0,0.2889423,0.3424653,9.979538,-4.889233,323.2166,W3,C3,22
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,3.133846,,,0,0.2954597,0.2954597,7.138512,4.784754,359.4743,W3,C3,23
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,5.580997,,,0,0.3514717,0.3514717,7.020398,-0.1848269,348.7834,W3,C3,24
9/13/2022 17:13,13,WRIST_ARM,GS2,G,5,10.5,3.219201,,,0,0.3099433,0.3483141,10.10534,-4.890276,324.6299,W3,C3,25
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,3.365421,,,0,0.334527,0.334527,7.062439,4.661524,7.650848,W3,C3,26
9/13/2022 17:13,13,WRIST_ARM,GS2,G,5,10.5,2.675018,,,0,0.2706169,12.56221,10.03613,-4.894639,325.3504,W3,C3,27
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,3.242172,,,0,0.2520491,0.2520491,0.4000187,-0.3445621,11.11039,W3,C3,28
9/13/2022 17:13,13,WRIST_ARM,GS2,G,0,7.5,2.481934,,,0,0.2973695,0.2973695,0.4073485,-0.1347089,347.6708,W3,C3,29
9/13/2022 17:13,13,WRIST_ARM,GS2,G,5,7.5,3.199666,,,0,0.2551998,0.2551998,0.5050517,0.08710432,322.7476,W3,C3,30
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,7.5,2.168731,,,2,0.2393934,0.2930495,0.4778459,-0.1554062,352.5726,W3,C4,1
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,7.5,2.411281,,,0,0.2393934,0.2930495,6.897249,-0.18457,352.4324,W3,C4,2
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,10.5,2.280403,,,0,0.2857746,0.2857746,9.999851,-0.1061059,347.5667,W3,C4,3
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,10.5,2.562651,,,0,0.3025444,0.3025444,9.889929,-0.1066394,349.2772,W3,C4,4
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,7.5,2.741385,,,0,0.2219404,0.2219404,7.076499,-0.1423827,350.4823,W3,C4,5
9/13/2022 17:21,13,WRIST_ARM,GS2,G,5,7.5,2.687894,,,0,0.2219404,0.2219404,6.913577,-4.938326,323.3876,W3,C4,6
9/13/2022 17:21,13,WRIST_ARM,GS2,G,0,10.5,3.145877,,,0,0.2013448,0.2013448,10.02801,4.812084,351.7579,W3,C4,7
9/13/2022 17:21,13,WRIST_ARM,GS2,G,5,10.5,3.00774,,,0,0.4206137,0.4206137,9.949353,-4.902854,321.9308,W3,C4,8
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,3.897114,,,0,0.3293488,0.4149711,10.08356,4.778115,0.1774606,W3,C4,9
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,10.5,3.885397,,,0,0.3293488,0.4149711,0.5249369,0.09482479,323.583,W3,C4,10
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,3.382497,,,0,0.2809784,0.2809784,10.08511,4.792645,356.7146,W3,C4,11
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,2.993716,,,0,0.2859427,0.3854558,9.912512,-0.1263524,346.6979,W3,C4,12
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,2.118247,,,0,0.2970791,0.2970791,7.045139,-0.1413145,350.101,W3,C4,13
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,10.5,2.936435,,,0,0.363776,0.363776,9.89755,-4.88958,323.3857,W3,C4,14
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,2.812638,,,0,0.3141938,0.3141938,10.05067,4.765606,359.2904,W3,C4,15
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,10.5,3.077052,,,0,0.2405432,0.2405432,9.949037,-4.907531,322.2461,W3,C4,16
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,2.811198,,,0,0.2405432,0.2405432,7.117265,4.70103,9.187548,W3,C4,17
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,7.5,2.603027,,,0,0.2641299,0.2641299,7.019698,-4.935291,322.6599,W3,C4,18
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,3.064726,,,0,0.2641299,0.2641299,0.3205704,-0.2357036,0.4669408,W3,C4,19
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,3.118342,,,0,0.3147857,4.702548,0.4615014,-0.2048819,348.2353,W3,C4,20
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,4.622778,,,0,0.2603346,0.2603346,0.4349961,-0.0650208,337.5668,W3,C4,21
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,2.770624,,,0,0.2793783,0.2793783,6.95341,-0.2136098,349.1216,W3,C4,22
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,2.284006,,,0,0.2517433,0.2517433,7.060746,-0.1289672,345.376,W3,C4,23
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,7.5,2.978356,,,0,0.2517433,0.2517433,6.953598,-4.945212,322.3422,W3,C4,24
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,7.5,2.728433,,,0,0.1974033,0.1974033,7.127976,4.761321,358.8724,W3,C4,25
9/13/2022 17:22,13,WRIST_ARM,GS2,G,5,10.5,3.257076,,,0,0.2413011,0.2413011,9.991793,-4.88561,323.6716,W3,C4,26
9/13/2022 17:22,13,WRIST_ARM,GS2,G,0,10.5,5.000154,,,0,0.2413011,0.2413011,0.3934873,-0.1911871,355.0167,W3,C4,27
9/13/2022 17:23,13,WRIST_ARM,GS2,G,5,7.5,3.703526,,,0,0.2729201,0.2729201,6.960615,-4.934526,321.7799,W3,C4,28
9/13/2022 17:23,13,WRIST_ARM,GS2,G,0,10.5,2.895748,,,0,0.2755361,0.2755361,0.3960873,-0.2021074,353.8633,W3,C4,29
9/13/2022 17:23,13,WRIST_ARM,GS2,G,5,7.5,2.894644,,,0,0.2755361,0.2755361,7.006822,-4.973183,320.0244,W3,C4,30
9/13/2022 17:23,13,WRIST_ARM,GS2,G,0,7.5,3.048288,,,1,0.3126014,0.3126014,0.4428291,-0.1601901,350.7979,W3,C4,1
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,10.5,2.254083,,,0,0.2648856,0.3399809,9.955076,-4.9134,322.1564,W3,C4,2
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,2.505325,,,0,0.2648856,0.3399809,10.05966,4.766025,1.202242,W3,C4,3
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,10.5,2.019168,,,0,0.272538,0.272538,9.993856,-4.914633,323.5554,W3,C4,4
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,2.184274,,,0,0.2298943,0.2298943,0.3954254,-0.1847193,354.4621,W3,C4,5
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,2.633018,,,0,0.2890272,0.2890272,9.909574,-0.1195838,348.5181,W3,C4,6
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,7.5,3.11841,,,0,0.2890272,0.2890272,7.081885,-4.885591,323.485,W3,C4,7
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,2.660824,,,0,0.2341889,0.2341889,9.989086,4.728219,6.431186,W3,C4,8
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,7.5,3.366688,,,0,0.3425302,14.97592,0.4083574,0.1061869,326.5045,W3,C4,9
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,4.539539,,,0,0.2435102,0.2435102,9.939692,4.71619,7.729081,W3,C4,10
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,7.5,2.296738,,,0,0.2435102,0.2435102,0.4223887,-0.1445011,348.7978,W3,C4,11
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,10.5,4.233084,,,0,0.2621528,0.2621528,9.999424,-4.936968,324.8409,W3,C4,12
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,7.5,3.508497,,,0,0.2621528,0.2621528,7.124798,4.772671,0.1626902,W3,C4,13
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,7.5,4.122365,,,1,0.3021179,0.3021179,0.5190451,-0.2068369,355.4931,W3,C4,14
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,7.5,3.076502,,,0,0.354956,0.354956,7.110174,-4.87069,323.8542,W3,C4,15
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,7.5,3.33935,,,0,0.354956,0.354956,0.4439298,-0.3416733,17.37844,W3,C4,16
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,7.5,4.639307,,,0,0.354956,0.354956,7.137435,-4.897038,323.1841,W3,C4,17
9/13/2022 17:24,13,WRIST_ARM,GS2,G,0,10.5,3.338371,,,0,0.3126307,0.3126307,9.989946,4.729179,1.871101,W3,C4,18
9/13/2022 17:24,13,WRIST_ARM,GS2,G,5,10.5,3.107518,,,0,0.2957317,12.5431,0.3836702,0.1344752,322.0938,W3,C4,19
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,7.5,3.157083,,,0,0.2957317,12.5431,0.3820879,-0.3131362,12.15183,W3,C4,20
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,10.5,4.13766,,,0,0.2471791,0.2471791,10.05878,0.007934809,339.117,W3,C4,21
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,7.5,3.284223,,,0,0.2471791,0.2471791,6.946755,-0.177338,354.8557,W3,C4,22
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,10.5,3.580266,,,0,0.3443116,0.3443116,10.09813,0.02349663,336.5741,W3,C4,23
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,10.5,2.518596,,,0,0.3169205,0.3169205,0.4852378,-0.1118208,347.3676,W3,C4,24
9/13/2022 17:25,13,WRIST_ARM,GS2,G,5,7.5,2.381178,,,0,0.2971559,0.2971559,7.159173,-4.901484,322.3815,W3,C4,25
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,10.5,3.61902,,,0,0.3093885,0.3093885,9.978755,4.731535,1.446685,W3,C4,26
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,7.5,3.356895,,,1,0.3113524,0.3113524,7.070261,-0.10453,346.9642,W3,C4,27
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,7.5,2.505586,,,0,0.2236611,0.2236611,0.4469497,-0.202865,353.4374,W3,C4,28
9/13/2022 17:25,13,WRIST_ARM,GS2,G,0,7.5,2.395025,,,0,0.358133,0.358133,0.399668,-0.1100672,344.362,W3,C4,29
9/13/2022 17:25,13,WRIST_ARM,GS2,G,5,10.5,4.59323,,,1,0.358133,0.358133,9.939106,-4.911044,322.6945,W3,C4,30
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,7.5,2.184734,,,1,0.3285945,0.2286451,7.074942,-0.1642823,349.1894,W3,C0,1
9/13/2022 17:31,13,WRIST_ARM,GS2,G,5,7.5,3.412156,,,1,0.3125757,0.3125757,6.950387,-4.925982,322.5978,W3,C0,2
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,10.5,2.266256,,,0,0.2507501,0.2507501,10.00296,4.785144,356.9541,W3,C0,3
9/13/2022 17:31,13,WRIST_ARM,GS2,G,5,10.5,2.798562,,,0,0.2507501,0.2507501,0.4853553,0.05642271,324.5622,W3,C0,4
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,7.5,3.340457,,,0,0.2928057,0.2928057,7.16254,4.758952,1.049925,W3,C0,5
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,7.5,2.800006,,,0,0.2928057,0.2928057,7.0427,-0.2066896,351.834,W3,C0,6
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,10.5,3.982628,,,0,0.3210566,2.87361,10.05288,-0.03797448,343.3604,W3,C0,7
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,10.5,2.615623,,,0,0.3111486,0.3111486,9.908985,-0.1151445,348.1546,W3,C0,8
9/13/2022 17:31,13,WRIST_ARM,GS2,G,5,7.5,2.715461,,,0,0.3306835,0.3306835,7.155198,-4.890468,323.7816,W3,C0,9
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,7.5,3.190978,,,0,0.2230936,0.3655787,0.4032185,-0.3357077,15.23656,W3,C0,10
9/13/2022 17:31,13,WRIST_ARM,GS2,G,5,7.5,5.789371,,,0,0.2776037,11.64506,7.191682,-4.903899,321.5009,W3,C0,11
9/13/2022 17:31,13,WRIST_ARM,GS2,G,0,7.5,3.28439,,,0,0.2941055,0.2941055,7.019157,4.66244,14.71545,W3,C0,12
9/13/2022 17:32,13,WRIST_ARM,GS2,G,5,10.5,5.084398,,,0,0.2772443,0.2772443,0.3753241,0.1271796,320.5492,W3,C0,13
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,3.953378,,,0,0.3110022,0.3110022,9.966845,4.707367,5.673553,W3,C0,14
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,7.5,3.004671,,,0,0.3435,0.3435,0.4099066,-0.1222982,346.2123,W3,C0,15
9/13/2022 17:32,13,WRIST_ARM,GS2,G,5,10.5,3.579087,,,0,0.2234944,0.2234944,10.02896,-4.90438,324.277,W3,C0,16
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,2.883263,,,0,0.2730148,0.2730148,0.3860227,-0.1908431,355.9892,W3,C0,17
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,7.5,2.518541,,,0,0.2730148,0.2730148,7.013483,-0.1869922,351.3073,W3,C0,18
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,7.5,2.463065,,,0,0.2769198,0.2769198,7.078863,-0.1209518,348.7152,W3,C0,19
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,3.133745,,,1,0.3023692,0.3023692,9.970873,-0.1232972,346.9574,W3,C0,20
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,2.46428,,,0,0.3023692,0.3023692,10.06604,-0.06511176,344.8121,W3,C0,21
9/13/2022 17:32,13,WRIST_ARM,GS2,G,5,7.5,2.33848,,,0,0.2603361,0.2603361,7.04519,-4.940581,324.0466,W3,C0,22
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,3.9129,,,0,0.2645333,0.2645333,10.08148,4.820612,355.9883,W3,C0,23
9/13/2022 17:32,13,WRIST_ARM,GS2,G,5,7.5,3.730397,,,0,0.2654727,0.364596,0.51657,0.1064229,324.7495,W3,C0,24
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,3.996931,,,0,0.2654727,0.364596,10.09794,4.840834,351.3117,W3,C0,25
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,7.5,3.119113,,,0,0.2558956,0.2558956,0.5104286,-0.1914895,354.6276,W3,C0,26
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,10.5,2.939149,,,0,0.2993212,0.2993212,10.03354,-0.05817389,339.8371,W3,C0,27
9/13/2022 17:32,13,WRIST_ARM,GS2,G,5,10.5,4.077547,,,0,0.2993212,0.2993212,9.920963,-4.882571,324.2437,W3,C0,28
9/13/2022 17:32,13,WRIST_ARM,GS2,G,0,7.5,3.008241,,,0,0.2740012,0.2740012,0.327123,-0.2484045,1.001517,W3,C0,29
