participant_id,technique,gesture_set,pointer_type,height,distance,checkpoint_time,mistake_count,d_from_center,d_from_center_with_spike,arm_distance,arm_height,wrist_angle,personalization_type,curveCombo,combo_index
10,WRIST_ARM,GS2,G,0,7.5,2.224663,0,0.2455229,12.50904,0.4285966,-0.3763901,27.91066,W3,C2,29
10,WRIST_ARM,GS2,G,5,7.5,2.314714,0,0.2567647,0.2567647,7.012887,-4.894875,327.407,W3,C2,30
10,WRIST_ARM,GS2,G,0,10.5,1.935543,2,0.3233015,0.3233015,10.0345,-0.2204839,350.601,W3,C2,1
10,WRIST_ARM,GS2,G,5,10.5,5.376871,1,0.3233015,0.3233015,10.08286,-4.939393,319.436,W3,C2,2
10,WRIST_ARM,GS2,G,0,7.5,2.128705,0,0.3233015,0.3233015,0.381961,-0.3759437,20.11176,W3,C2,3
10,WRIST_ARM,GS2,G,0,10.5,2.60031,0,0.3233015,0.3233015,0.4481672,-0.1167232,343.4231,W3,C2,4
10,WRIST_ARM,GS2,G,5,7.5,3.523657,1,0.3233015,0.3233015,6.87282,-4.959114,327.1419,W3,C2,5
10,WRIST_ARM,GS2,G,0,10.5,2.812716,0,0.302058,0.302058,10.11166,4.800591,358.5454,W3,C2,6
10,WRIST_ARM,GS2,G,0,10.5,2.267898,0,0.302058,0.302058,0.5697235,-0.2002137,357.5829,W3,C2,7
10,WRIST_ARM,GS2,G,5,7.5,2.815734,0,0.302058,0.302058,7.034997,-4.943378,328.518,W3,C2,8
10,WRIST_ARM,GS2,G,0,10.5,2.04386,0,0.302058,0.302058,0.4685282,-0.3051375,14.17339,W3,C2,9
10,WRIST_ARM,GS2,G,5,10.5,2.980488,0,0.302058,0.302058,10.04067,-4.941609,329.6132,W3,C2,10
10,WRIST_ARM,GS2,G,0,10.5,2.713974,0,0.2615896,0.2615896,9.931544,4.705463,13.94198,W3,C2,11
10,WRIST_ARM,GS2,G,0,7.5,2.438324,0,0.28675,0.28675,7.068463,-0.1818564,355.2175,W3,C2,12
10,WRIST_ARM,GS2,G,5,10.5,3.382031,0,0.3421141,0.3421141,9.926908,-4.880227,327.3329,W3,C2,13
10,WRIST_ARM,GS2,G,0,7.5,2.173526,0,0.3421141,0.3421141,7.139827,4.735159,14.55355,W3,C2,14
10,WRIST_ARM,GS2,G,0,10.5,2.002954,0,0.2896362,0.2896362,9.841444,-0.2034533,359.0719,W3,C2,15
10,WRIST_ARM,GS2,G,5,7.5,2.4655,0,0.2694228,0.2694228,7.02649,-4.921835,329.0933,W3,C2,16
10,WRIST_ARM,GS2,G,0,10.5,2.657792,0,0.2694228,0.2694228,9.960913,4.728827,13.57896,W3,C2,17
10,WRIST_ARM,GS2,G,5,7.5,2.202278,0,0.3481322,0.3481322,0.4942651,0.09522915,325.952,W3,C2,18
10,WRIST_ARM,GS2,G,0,7.5,1.961687,0,0.3138377,0.3138377,6.98163,4.639948,24.46364,W3,C2,19
10,WRIST_ARM,GS2,G,5,10.5,3.718224,0,0.3138377,0.3138377,0.5409149,0.1053047,326.0421,W3,C2,20
10,WRIST_ARM,GS2,G,0,7.5,2.420765,0,0.3243409,0.3243409,7.028525,4.637526,24.26631,W3,C2,21
10,WRIST_ARM,GS2,G,0,7.5,1.881531,0,0.2812101,0.2495709,0.4360656,-0.1819376,355.9524,W3,C2,22
10,WRIST_ARM,GS2,G,0,7.5,1.989084,0,0.3561914,0.3561914,6.882732,-0.2109821,2.397497,W3,C2,23
10,WRIST_ARM,GS2,G,0,7.5,1.727684,0,0.2395047,0.2395047,0.4398071,-0.1803873,359.1422,W3,C2,24
10,WRIST_ARM,GS2,G,0,10.5,2.351466,0,0.2395047,0.2395047,9.936671,-0.1380413,355.3907,W3,C2,25
10,WRIST_ARM,GS2,G,0,7.5,2.146063,0,0.2395047,0.2395047,7.074452,-0.1438437,354.9459,W3,C2,26
10,WRIST_ARM,GS2,G,5,7.5,2.824526,0,0.2900786,0.2900786,0.5664179,0.1327949,326.5438,W3,C2,27
10,WRIST_ARM,GS2,G,0,10.5,2.630819,0,0.2900786,0.2900786,10.07831,4.789905,3.712,W3,C2,28
10,WRIST_ARM,GS2,G,0,7.5,1.406793,0,0.2900786,0.2900786,0.5445712,-0.2102878,2.205565,W3,C2,29
10,WRIST_ARM,GS2,G,5,10.5,2.703192,0,0.2900786,0.2900786,10.033,-4.91847,329.149,W3,C2,30
10,WRIST_ARM,GS2,G,0,10.5,6.082945,2,0.2725358,0.2725358,10.06274,-0.1790442,347.3665,W3,C0,1
10,WRIST_ARM,GS2,G,0,10.5,8.981754,0,0.2688392,0.2688392,10.05559,-0.04826701,333.1631,W3,C0,2
10,WRIST_ARM,GS2,G,0,7.5,2.577044,0,0.2688392,0.2688392,0.4718688,-0.239818,356.489,W3,C0,3
10,WRIST_ARM,GS2,G,5,7.5,2.698002,0,0.2688392,0.2688392,7.052321,-4.944681,324.1593,W3,C0,4
10,WRIST_ARM,GS2,G,0,7.5,2.883357,0,0.2769181,0.2769181,7.06786,4.618648,22.01337,W3,C0,5
10,WRIST_ARM,GS2,G,0,7.5,3.451301,0,0.2769181,0.2769181,7.126896,-0.1160809,336.7771,W3,C0,6
10,WRIST_ARM,GS2,G,5,10.5,3.925315,0,0.2769181,0.2769181,0.5886978,0.07422066,326.6401,W3,C0,7
10,WRIST_ARM,GS2,G,0,10.5,2.75773,0,0.2954339,0.2954339,10.08362,4.799298,359.5037,W3,C0,8
10,WRIST_ARM,GS2,G,5,7.5,2.853988,0,0.2954339,0.2954339,6.853316,-4.903872,327.1741,W3,C0,9
10,WRIST_ARM,GS2,G,0,10.5,3.287614,0,0.2954339,0.2954339,10.10261,4.794855,0.1412621,W3,C0,10
10,WRIST_ARM,GS2,G,5,10.5,4.425349,0,0.2748431,0.2748431,9.920202,-4.961067,328.5912,W3,C0,11
10,WRIST_ARM,GS2,G,0,10.5,2.995118,0,0.3363492,0.3363492,0.3687445,-0.1872495,354.1213,W3,C0,12
10,WRIST_ARM,GS2,G,5,7.5,2.476628,0,0.2659972,0.2659972,6.901734,-4.966933,327.6332,W3,C0,13
10,WRIST_ARM,GS2,G,0,10.5,2.646279,0,0.2949523,0.2949523,10.14968,4.793076,356.5142,W3,C0,14
10,WRIST_ARM,GS2,G,0,7.5,1.600344,0,0.2949523,0.2949523,6.969266,-0.2348852,357.1302,W3,C0,15
10,WRIST_ARM,GS2,G,5,10.5,11.14037,0,0.2570918,0.2570918,0.4522462,0.05334997,319.9153,W3,C0,16
10,WRIST_ARM,GS2,G,0,7.5,2.241075,0,0.2570918,0.2570918,0.3895274,-0.3816769,21.07785,W3,C0,17
10,WRIST_ARM,GS2,G,0,10.5,2.947738,0,0.2570918,0.2570918,10.08009,-0.07049859,338.3744,W3,C0,18
10,WRIST_ARM,GS2,G,0,10.5,2.492226,1,0.2570918,0.2570918,9.912992,-0.2130421,353.6909,W3,C0,19
10,WRIST_ARM,GS2,G,5,7.5,2.439146,0,0.3645965,0.3645965,0.458397,0.04845047,326.7194,W3,C0,20
10,WRIST_ARM,GS2,G,0,10.5,2.196493,0,0.3170795,0.3170795,0.4586085,-0.3169534,13.94424,W3,C0,21
10,WRIST_ARM,GS2,G,0,7.5,2.383228,0,0.3391629,0.3391629,7.088847,-0.1752281,352.7458,W3,C0,22
10,WRIST_ARM,GS2,G,5,7.5,2.616266,0,0.3391629,0.3391629,6.916589,-4.973377,328.2868,W3,C0,23
10,WRIST_ARM,GS2,G,0,10.5,2.702627,0,0.3765194,0.3765194,0.3619525,-0.1960689,355.049,W3,C0,24
10,WRIST_ARM,GS2,G,0,7.5,1.876745,0,0.3141528,0.3141528,0.4679687,-0.2092934,356.7383,W3,C0,25
10,WRIST_ARM,GS2,G,5,10.5,3.538968,0,0.2893251,0.2893251,10.06247,-4.935642,327.0699,W3,C0,26
10,WRIST_ARM,GS2,G,0,7.5,2.657532,0,0.2443897,0.2443897,7.067663,4.654752,20.71733,W3,C0,27
10,WRIST_ARM,GS2,G,0,7.5,2.661854,0,0.3259966,0.3259966,7.127861,-0.1406807,348.7493,W3,C0,28
10,WRIST_ARM,GS2,G,0,7.5,1.975454,0,0.3259495,0.3259495,6.920698,-0.2239416,358.8736,W3,C0,29
10,WRIST_ARM,GS2,G,5,10.5,3.748019,0,0.2651921,0.2651921,0.4298455,0.08757687,322.6564,W3,C0,30
10,WRIST_ARM,GS2,G,0,7.5,1.893675,1,0.3075573,0.3075573,7.049235,-0.262306,354.5141,W3,C0,1
10,WRIST_ARM,GS2,G,5,7.5,2.424049,0,0.3075573,0.3075573,7.032598,-4.967862,324.773,W3,C0,2
10,WRIST_ARM,GS2,G,0,7.5,2.558804,0,0.2263662,0.2263662,7.035276,4.631963,22.95262,W3,C0,3
10,WRIST_ARM,GS2,G,5,7.5,2.523475,0,0.3030799,0.3030799,7.047781,-4.972768,323.6518,W3,C0,4
10,WRIST_ARM,GS2,G,0,10.5,2.461423,0,0.2710763,0.2710763,9.984182,4.666205,13.68811,W3,C0,5
10,WRIST_ARM,GS2,G,0,7.5,2.7865,0,0.2710763,0.2710763,7.060593,-0.1984273,351.5208,W3,C0,6
10,WRIST_ARM,GS2,G,0,10.5,2.26775,0,0.2710763,0.2710763,9.917874,-0.2202986,354.1659,W3,C0,7
10,WRIST_ARM,GS2,G,5,10.5,3.692381,0,0.3579914,0.3579914,10.01565,-4.945349,324.9338,W3,C0,8
10,WRIST_ARM,GS2,G,0,7.5,2.307527,0,0.3121885,0.3121885,7.043686,4.622311,25.23079,W3,C0,9
10,WRIST_ARM,GS2,G,5,7.5,3.414177,0,0.3121885,0.3121885,7.011596,-4.951269,327.4415,W3,C0,10
10,WRIST_ARM,GS2,G,0,7.5,2.405211,0,0.3121885,0.3121885,7.046409,4.639059,22.53653,W3,C0,11
10,WRIST_ARM,GS2,G,0,7.5,2.244579,0,0.3121885,0.3121885,0.4688203,-0.2052436,356.4584,W3,C0,12
10,WRIST_ARM,GS2,G,5,7.5,2.894907,0,0.2135169,0.2135169,6.92009,-4.919834,326.9712,W3,C0,13
10,WRIST_ARM,GS2,G,0,7.5,1.642762,0,0.2135169,0.2135169,7.143425,4.682016,16.57423,W3,C0,14
10,WRIST_ARM,GS2,G,0,7.5,2.700828,0,0.3039393,0.3039393,0.5188714,-0.256602,1.822195,W3,C0,15
10,WRIST_ARM,GS2,G,0,10.5,3.370304,0,0.2461629,0.2461629,10.00554,-0.1694587,350.3531,W3,C0,16
10,WRIST_ARM,GS2,G,5,10.5,4.469146,0,0.2461629,0.2461629,0.599279,0.08000278,326.7015,W3,C0,17
10,WRIST_ARM,GS2,G,0,10.5,3.116646,0,0.2893168,0.2893168,10.09098,4.714346,5.772904,W3,C0,18
10,WRIST_ARM,GS2,G,5,7.5,3.245425,0,0.3419285,15.22399,0.5944456,0.08235359,325.3652,W3,C0,19
10,WRIST_ARM,GS2,G,0,10.5,3.492995,1,0.2517729,0.2517729,10.12078,4.768744,0.8172103,W3,C0,20
10,WRIST_ARM,GS2,G,0,10.5,2.227739,0,0.2517729,0.2517729,9.906879,-0.205194,353.8477,W3,C0,21
10,WRIST_ARM,GS2,G,5,10.5,3.078233,0,0.2962306,12.44241,10.01784,-4.934765,325.9145,W3,C0,22
10,WRIST_ARM,GS2,G,0,7.5,2.060076,0,0.2962306,12.44241,7.024761,4.621131,22.67634,W3,C0,23
10,WRIST_ARM,GS2,G,0,10.5,2.729571,0,0.2962306,12.44241,10.06905,-0.1859962,351.778,W3,C0,24
10,WRIST_ARM,GS2,G,5,10.5,2.963612,0,0.3366259,0.3366259,9.933276,-4.934679,326.7539,W3,C0,25
10,WRIST_ARM,GS2,G,0,10.5,3.161531,0,0.3366259,0.3366259,10.08977,4.741559,6.393836,W3,C0,26
10,WRIST_ARM,GS2,G,0,7.5,2.060265,0,0.3366259,0.3366259,6.87868,-0.2591339,2.077625,W3,C0,27
10,WRIST_ARM,GS2,G,0,10.5,2.520706,0,0.3366259,0.3366259,10.01576,-0.1736239,350.9301,W3,C0,28
10,WRIST_ARM,GS2,G,0,10.5,3.896531,0,0.2635562,0.2635562,9.973428,-0.2129371,355.4656,W3,C0,29
10,WRIST_ARM,GS2,G,5,10.5,3.32962,0,0.3424108,12.47908,0.5125912,0.06219435,325.038,W3,C0,30
10,WRIST_ARM,GS2,G,0,7.5,2.884588,0,0.2902543,0.2902543,0.3614995,-0.1515476,340.8733,W3,C1,1
10,WRIST_ARM,GS2,G,5,10.5,3.11234,0,0.2902543,0.2902543,9.910063,-5.036107,326.1649,W3,C1,2
10,WRIST_ARM,GS2,G,0,7.5,2.212242,0,0.2902543,0.2902543,7.209679,4.716763,4.969253,W3,C1,3
10,WRIST_ARM,GS2,G,5,7.5,2.714839,0,0.2556881,0.2556881,6.935122,-5.015042,325.6602,W3,C1,4
10,WRIST_ARM,GS2,G,0,7.5,2.324664,0,0.2684509,0.2684509,0.3339898,-0.3054905,9.280515,W3,C1,5
10,WRIST_ARM,GS2,G,0,10.5,1.8941,0,0.3478678,3.122126,9.929896,-0.2384849,356.9554,W3,C1,6
10,WRIST_ARM,GS2,G,5,7.5,5.097583,1,0.2677738,0.2677738,7.099395,-4.953269,319.281,W3,C1,7
10,WRIST_ARM,GS2,G,0,10.5,2.462865,0,0.2854469,0.2854469,9.981942,4.664819,12.73461,W3,C1,8
10,WRIST_ARM,GS2,G,5,7.5,5.084247,0,0.2739928,0.2739928,7.016966,-4.96006,325.7177,W3,C1,9
10,WRIST_ARM,GS2,G,0,7.5,2.614263,1,0.2962226,0.2962226,7.058601,4.625209,21.91284,W3,C1,10
10,WRIST_ARM,GS2,G,0,10.5,2.564642,1,0.2962226,0.2962226,10.09754,-0.1051376,340.0609,W3,C1,11
10,WRIST_ARM,GS2,G,0,10.5,2.169843,0,0.2962226,0.2962226,9.897331,-0.2330539,352.2472,W3,C1,12
10,WRIST_ARM,GS2,G,0,7.5,2.145934,0,0.3316806,0.3316806,7.08458,-0.1454855,348.2086,W3,C1,13
10,WRIST_ARM,GS2,G,0,10.5,2.831402,2,0.3316806,0.3316806,9.921596,-0.2237743,353.6422,W3,C1,14
10,WRIST_ARM,GS2,G,0,7.5,2.369578,0,0.2791629,0.2791629,0.4039219,-0.1792462,351.2086,W3,C1,15
10,WRIST_ARM,GS2,G,5,10.5,3.118157,0,0.3309333,0.3309333,9.915949,-4.966278,327.8335,W3,C1,16
10,WRIST_ARM,GS2,G,0,10.5,2.61879,0,0.3142332,0.3142332,10.13948,4.784468,0.07319745,W3,C1,17
10,WRIST_ARM,GS2,G,5,7.5,3.228385,0,0.263287,0.263287,6.858471,-4.937664,327.0107,W3,C1,18
10,WRIST_ARM,GS2,G,0,7.5,2.547055,0,0.263287,0.263287,7.172622,4.70442,10.9507,W3,C1,19
10,WRIST_ARM,GS2,G,0,10.5,2.853831,0,0.2779672,0.2779672,9.971668,-0.224486,352.8782,W3,C1,20
10,WRIST_ARM,GS2,G,0,7.5,2.602777,0,0.2779672,0.2779672,7.129948,-0.1955765,351.9356,W3,C1,21
10,WRIST_ARM,GS2,G,5,10.5,2.826074,0,0.2779672,0.2779672,9.924335,-4.998627,328.4548,W3,C1,22
10,WRIST_ARM,GS2,G,0,10.5,3.209237,0,0.2671951,0.2671951,10.12931,4.794983,356.4427,W3,C1,23
10,WRIST_ARM,GS2,G,5,10.5,3.783868,0,0.2671951,0.2671951,0.5738764,0.005957603,327.138,W3,C1,24
10,WRIST_ARM,GS2,G,0,7.5,3.332813,2,0.2942769,0.2942769,0.3105523,-0.2381715,2.931881,W3,C1,25
10,WRIST_ARM,GS2,G,5,7.5,2.757063,0,0.3153579,0.3153579,6.932992,-5.01181,326.1316,W3,C1,26
10,WRIST_ARM,GS2,G,0,10.5,2.798281,0,0.3153579,0.3153579,10.13665,4.80463,352.8719,W3,C1,27
10,WRIST_ARM,GS2,G,0,10.5,2.130021,0,0.3346137,3.01003,0.4985562,-0.2226757,354.1042,W3,C1,28
10,WRIST_ARM,GS2,G,0,7.5,2.256418,0,0.2779369,0.2779369,0.3989794,-0.1920322,349.7028,W3,C1,29
10,WRIST_ARM,GS2,G,5,10.5,3.159439,0,0.2779369,0.2779369,9.939297,-5.021494,324.0526,W3,C1,30
10,WRIST_ARM,GS2,G,0,7.5,2.975791,30,0.3185013,0.3185013,7.195311,-0.1541212,340.6132,W3,C1,1
10,WRIST_ARM,GS2,G,5,10.5,3.217426,0,0.3426541,0.3426541,9.930607,-5.042007,324.9959,W3,C1,2
10,WRIST_ARM,GS2,G,0,10.5,3.019984,1,0.3426541,0.3426541,10.13465,4.795859,353.1528,W3,C1,3
10,WRIST_ARM,GS2,G,5,7.5,3.078854,0,0.2523994,0.2523994,6.930496,-5.030284,326.8612,W3,C1,4
10,WRIST_ARM,GS2,G,0,7.5,4.943218,1,0.2523994,0.2523994,7.192437,4.764768,5.251595,W3,C1,5
10,WRIST_ARM,GS2,G,0,10.5,2.254828,0,0.3049853,0.3049853,9.943813,-0.2203383,350.4825,W3,C1,6
10,WRIST_ARM,GS2,G,5,7.5,3.077917,0,0.3049853,0.3049853,7.095823,-4.977282,323.2866,W3,C1,7
10,WRIST_ARM,GS2,G,0,10.5,2.478398,0,0.2670228,0.2670228,0.4261686,-0.3032786,10.30534,W3,C1,8
10,WRIST_ARM,GS2,G,0,7.5,2.421352,0,0.2984918,0.2984918,7.129867,-0.1693503,348.178,W3,C1,9
10,WRIST_ARM,GS2,G,0,10.5,2.797921,0,0.3439164,3.907041,9.919916,-0.1895424,351.4564,W3,C1,10
10,WRIST_ARM,GS2,G,0,7.5,2.244118,0,0.3439164,3.907041,0.3947054,-0.1698161,348.2313,W3,C1,11
10,WRIST_ARM,GS2,G,0,7.5,2.156078,0,0.3439164,3.907041,6.957514,-0.2490829,359.3108,W3,C1,12
10,WRIST_ARM,GS2,G,0,10.5,6.141224,1,0.3439164,3.907041,0.4018771,-0.01416337,328.6658,W3,C1,13
10,WRIST_ARM,GS2,G,5,7.5,3.143173,0,0.2657638,0.2657638,6.940558,-4.992411,325.9048,W3,C1,14
10,WRIST_ARM,GS2,G,0,7.5,2.229295,0,0.2657638,0.2657638,7.20892,4.735333,6.836467,W3,C1,15
10,WRIST_ARM,GS2,G,5,10.5,2.82698,0,0.2657638,0.2657638,0.5637959,0.01523447,326.3248,W3,C1,16
10,WRIST_ARM,GS2,G,0,10.5,3.07084,0,0.2657638,0.2657638,10.11873,4.840424,351.8161,W3,C1,17
10,WRIST_ARM,GS2,G,5,10.5,3.215331,0,0.2657638,0.2657638,9.922832,-5.002897,325.6343,W3,C1,18
10,WRIST_ARM,GS2,G,0,7.5,1.950484,0,0.2657638,0.2657638,0.3288382,-0.2923281,9.707753,W3,C1,19
10,WRIST_ARM,GS2,G,0,10.5,1.933557,0,0.3642132,0.3642132,9.962729,-0.1999048,353.044,W3,C1,20
10,WRIST_ARM,GS2,G,5,10.5,3.157597,0,0.335651,0.335651,10.0624,-4.929651,325.7511,W3,C1,21
10,WRIST_ARM,GS2,G,0,7.5,2.575173,0,0.335651,0.335651,7.065033,4.640827,20.13246,W3,C1,22
10,WRIST_ARM,GS2,G,0,7.5,2.327115,0,0.3185286,0.3185286,0.3819475,-0.1504899,346.237,W3,C1,23
10,WRIST_ARM,GS2,G,0,10.5,2.922621,0,0.2991562,0.2991562,9.998461,-0.2023449,349.2473,W3,C1,24
10,WRIST_ARM,GS2,G,5,10.5,3.177409,0,0.2991562,0.2991562,10.10004,-4.925877,321.6843,W3,C1,25
10,WRIST_ARM,GS2,G,0,7.5,3.019699,1,0.2991562,0.2991562,0.3985017,-0.3876902,22.4159,W3,C1,26
10,WRIST_ARM,GS2,G,0,10.5,3.179211,0,0.2991562,0.2991562,10.07093,-0.09999359,341.2769,W3,C1,27
10,WRIST_ARM,GS2,G,5,7.5,3.517353,2,0.2991562,0.2991562,6.887692,-4.982014,327.2865,W3,C1,28
10,WRIST_ARM,GS2,G,0,10.5,3.0801,0,0.2991562,0.2991562,10.14155,4.842506,352.8354,W3,C1,29
10,WRIST_ARM,GS2,G,5,7.5,3.196163,1,0.2991562,0.2991562,0.5524229,0.009686947,326.9041,W3,C1,30
